"gender","grade","snap1","snap2","snap3","snap4","snap5","snap6","snap7","snap8","snap9","academic_achievement"
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.55555555555556
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.66666666666667
"Boy",2,"Somewhat true","Certainly true","Somewhat true","Somewhat true","Not true","Somewhat true","Somewhat true","Certainly true","Not true",2.33333333333333
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",5.11111111111111
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.22222222222222
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.11111111111111
"Boy",2,"Not true","Somewhat true","Somewhat true","Somewhat true","Somewhat true","Somewhat true","Not true","Certainly true","Not true",3.44444444444444
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.22222222222222
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.33333333333333
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.22222222222222
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.7
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",5.44444444444444
"Boy",2,"Certainly true","Certainly true","Somewhat true","Somewhat true","Somewhat true","Certainly true","Not true","Certainly true","Somewhat true",3
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.55555555555556
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.22222222222222
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true",3
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",3.55555555555556
"Boy",2,"Not true","Certainly true","Certainly true","Somewhat true","Somewhat true","Not true","Not true","Certainly true","Not true",2.33333333333333
"Boy",2,"Not true","Not true","Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true",3.77777777777778
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",3.625
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Somewhat true",5
"Boy",2,"Not true","Somewhat true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",3.66666666666667
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",4.88888888888889
"Boy",2,"Somewhat true","Somewhat true","Somewhat true","Somewhat true","Somewhat true","Somewhat true","Not true","Somewhat true","Not true",3.22222222222222
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",4.88888888888889
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.88888888888889
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.33333333333333
"Boy",2,"Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.25
"Boy",2,"Not true","Not true","Somewhat true","Not true","Not true","Not true","Not true","Somewhat true","Not true",3.11111111111111
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",5.22222222222222
"Boy",2,"Certainly true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.44444444444444
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true",3.125
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.88888888888889
"Boy",2,"Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.55555555555556
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.22222222222222
"Boy",2,"Not true","Somewhat true","Somewhat true","Somewhat true","Somewhat true","Somewhat true","Not true","Somewhat true","Not true",4.22222222222222
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.33333333333333
"Boy",2,"Not true","Somewhat true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",3.66666666666667
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.33333333333333
"Boy",2,"Not true","Somewhat true","Somewhat true","Not true","Not true","Not true","Not true","Somewhat true","Not true",3.11111111111111
"Boy",2,"Not true","Somewhat true","Somewhat true","Not true","Not true","Not true","Not true","Certainly true","Not true",3.28571428571429
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.33333333333333
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Somewhat true",3.66666666666667
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.66666666666667
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.33333333333333
"Boy",2,"Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.88888888888889
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.66666666666667
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.55555555555556
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.88888888888889
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.22222222222222
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.11111111111111
"Boy",2,"Not true","Certainly true","Not true","Not true","Not true","Not true","Not true","Certainly true","Not true",5
"Boy",2,"Somewhat true","Certainly true","Not true","Somewhat true","Certainly true","Certainly true","Not true","Somewhat true","Not true",4.66666666666667
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.66666666666667
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.55555555555556
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.66666666666667
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",2.14285714285714
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Certainly true",3.22222222222222
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.6
"Boy",2,"Not true","Somewhat true","Not true","Somewhat true","Somewhat true","Not true","Somewhat true","Somewhat true","Somewhat true",3.88888888888889
"Boy",2,"Not true","Somewhat true","Somewhat true","Somewhat true","Somewhat true","Not true","Not true","Somewhat true","Somewhat true",2.88888888888889
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.22222222222222
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",4
"Boy",2,"Not true","Not true","Not true","Not true","Somewhat true","Not true","Not true","Not true","Not true",3.77777777777778
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.22222222222222
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.22222222222222
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Certainly true","Not true",4
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true",4.66666666666667
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.66666666666667
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.55555555555556
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.22222222222222
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.44444444444444
"Boy",2,"Not true","Somewhat true","Somewhat true","Somewhat true","Not true","Not true","Not true","Not true","Not true",3.33333333333333
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",3.77777777777778
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true",3.9
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.11111111111111
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.77777777777778
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.88888888888889
"Boy",2,"Somewhat true","Somewhat true","Not true","Not true","Somewhat true","Somewhat true","Not true","Somewhat true","Somewhat true",2.77777777777778
"Boy",2,"Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Somewhat true",3.11111111111111
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.22222222222222
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",2.66666666666667
"Boy",2,"Not true","Not true","Not true","Not true","Somewhat true","Not true","Not true","Not true","Not true",5.44444444444444
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.11111111111111
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.77777777777778
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.55555555555556
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.25
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.55555555555556
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.11111111111111
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.88888888888889
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",4
"Boy",2,"Somewhat true","Not true","Not true","Not true","Somewhat true","Not true","Not true","Somewhat true","Somewhat true",4
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",3.77777777777778
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.66666666666667
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Somewhat true",3.66666666666667
"Boy",2,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",4.88888888888889
